timestamp,open,high,low,close,volume,market_cap
2026-01-10,1.969,2.097,1.968,2.049,3408207.47,230291.9
2026-01-11,2.05,2.093,1.981,1.996,3054687.48,243731.02
2026-01-12,1.996,1.997,1.926,1.945,3075933.19,163116.89
2026-01-13,1.945,2.076,1.937,2.064,4792297.5,208682.96
2026-01-14,2.064,2.094,2.028,2.057,2443523.47,133961.57
2026-01-15,2.056,2.167,2.013,2.046,6433001.77,408057.51
2026-01-16,2.046,2.101,2.014,2.1,2686265.23,166140.62
2026-01-17,2.1,2.173,2.095,2.102,3393983.03,276790.52
2026-01-18,2.102,2.116,2.055,2.056,2711764.53,89211.16
2026-01-19,2.057,2.057,1.967,2.013,3374476.46,120694.37
2026-01-20,2.013,2.033,1.889,1.893,3574861.49,156801.14
2026-01-21,1.893,1.959,1.871,1.936,3158565.36,81789.02
2026-01-22,1.936,1.975,1.912,1.94,3759205.47,93988.67
2026-01-23,1.94,1.955,1.917,1.927,1781912.77,64747.66
2026-01-24,1.926,1.94,1.903,1.916,1066846.12,47933.75
2026-01-25,1.916,1.924,1.831,1.856,2448900.5,79659.36
2026-01-26,1.856,1.914,1.854,1.905,1615924.24,82598.07
2026-01-27,1.905,1.93,1.882,1.922,1758671.0,47364.31
2026-01-28,1.922,1.94,1.901,1.904,1474603.15,37885.26
2026-01-29,1.905,1.907,1.756,1.793,3960839.36,79263.91
2026-01-30,1.793,1.796,1.65,1.706,6046640.42,143530.6
2026-01-31,1.706,1.712,1.421,1.54,8293588.86,263520.29
2026-02-01,1.539,1.56,1.48,1.515,3459580.55,167771.64
2026-02-02,1.516,1.545,1.506,1.532,353434.81,1422886.9
