timestamp,open,high,low,close,volume,market_cap
2025-10-26,184.69,190.26,178.65,184.69,2577750.13,247944199.16
2025-10-27,184.69,190.26,178.65,184.69,3515609.387,387405056.6
2025-10-28,184.69,190.26,178.65,184.69,4329169.961,479797125.07
2025-10-29,184.69,190.26,178.65,184.69,4620887.829,531678004.06
2025-10-30,184.69,190.26,178.65,184.69,5054538.263,618185224.02
2025-10-31,184.69,190.26,174.775,187.21,3193393.84,413560961.01
2025-11-01,187.21,187.55,170.9,186.35,1484505.22,159264489.3
2025-11-02,186.35,188.34,167.025,187.71,1761297.557,173055327.79
2025-11-03,187.71,189.13,163.15,166.06,7327613.063,716273729.47
2025-11-04,166.06,168.42,145.85,155.03,8288577.565,1000082395.91
2025-11-05,155.04,163.97,147.29,162.37,4650531.688,598020431.96
2025-11-06,162.37,162.91,153.45,155.28,3576753.327,378255699.08
2025-11-07,155.27,164.48,149.82,161.79,4213077.972,449259128.88
2025-11-08,161.8,164.89,155.8,158.02,2502927.24,211179127.26
2025-11-09,158.01,166.57,155.11,164.53,3231789.575,258804505.89
2025-11-10,164.53,170.48,163.42,167.31,3628961.126,328357072.51
2025-11-11,167.31,171.94,153.93,154.63,4702104.213,386158737.04
2025-11-12,154.63,161.14,151.2,153.42,4139205.467,356041835.13
2025-11-13,153.43,157.2,141.04,144.73,5418189.697,516375112.39
2025-11-14,144.74,145.68,135.76,138.92,6176425.147,540991525.68
2025-11-15,138.93,144.69,138.61,139.61,2351478.022,181555531.49
2025-11-16,139.6,143.38,134.42,137.17,3385434.284,258155540.3
2025-11-17,137.17,143.28,128.82,130.99,5624720.775,449437843.15
2025-11-18,131.0,142.17,129.0,140.69,5528848.81,476178277.39
2025-11-19,140.68,142.84,130.53,137.06,4268467.044,421416858.67
2025-11-20,137.06,144.8,131.11,133.67,7048254.224,705501411.65
2025-11-21,133.67,135.06,121.66,128.68,8285885.693,798453525.24
2025-11-22,128.69,129.94,125.08,127.59,2612487.859,214794473.1
2025-11-23,127.6,133.54,127.56,130.58,2818715.19,256558637.18
2025-11-24,130.58,139.87,128.44,138.44,4744857.046,446470021.96
2025-11-25,138.43,140.5,133.13,138.96,2994819.853,374804876.65
2025-11-26,138.96,144.75,135.5,143.02,4021862.67,380544317.42
2025-11-27,143.01,144.29,140.47,140.85,2331673.189,211701232.57
2025-11-28,140.85,143.6,136.01,137.33,3502510.031,323042641.09
2025-11-29,137.33,138.1,134.76,135.91,1859321.171,117820754.04
2025-11-30,135.92,140.19,133.26,133.48,2608165.329,168345043.17
2025-12-01,133.48,133.74,123.11,126.66,5007504.057,470524673.56
2025-12-02,126.66,140.88,126.01,138.68,5022856.747,389427995.19
2025-12-03,138.67,146.08,137.76,144.67,3954144.805,334825612.25
2025-12-04,144.67,146.91,137.8,139.01,2694242.241,277797816.6
2025-12-05,139.01,140.75,130.73,133.29,3367359.143,281254889.22
2025-12-06,133.29,134.13,131.28,132.19,1341595.431,106047467.88
2025-12-07,132.2,136.35,127.7,132.24,3131804.491,202089214.84
2025-12-08,132.25,139.36,131.52,133.25,3245115.426,287827952.0
2025-12-09,133.24,144.93,131.62,137.88,4508522.034,339594002.07
2025-12-10,137.87,142.57,135.39,136.26,4520230.276,363018268.82
2025-12-11,136.26,137.79,129.0,136.41,4377697.036,373700915.78
2025-12-12,136.41,140.12,130.35,132.27,4005608.262,306520381.03
2025-12-13,132.28,134.28,131.6,133.14,1472483.735,94991742.9
2025-12-14,133.13,133.66,127.98,129.4,1731614.637,150923250.44
2025-12-15,129.39,135.43,123.63,127.81,3922431.0,356350604.42
2025-12-16,127.81,130.14,124.87,129.15,2884783.998,287396904.44
2025-12-17,129.15,133.99,121.36,123.27,4525580.216,382032085.39
2025-12-18,123.28,129.05,116.88,119.6,4790795.008,454192292.08
2025-12-19,119.6,127.87,117.61,126.27,4090548.592,310483064.54
2025-12-20,126.27,126.89,125.3,125.81,1229353.586,74996417.74
2025-12-21,125.8,126.62,123.4,126.03,1812103.189,107504036.38
2025-12-22,126.03,128.78,124.2,125.93,2667589.146,223378453.89
2025-12-23,125.93,126.93,122.16,124.01,2440030.872,169565770.42
2025-12-24,124.02,124.3,120.63,122.53,1605450.498,139398149.37
2025-12-25,122.52,124.46,119.71,120.06,1818325.148,101144840.33
2025-12-26,120.05,125.14,119.24,122.26,3326516.562,230655428.97
2025-12-27,122.27,125.08,121.86,124.73,1357802.112,79064227.64
2025-12-28,124.74,125.64,123.08,125.27,1828960.451,72718134.18
2025-12-29,125.27,130.16,122.36,123.28,4307595.105,289913303.86
2025-12-30,123.28,126.52,122.58,125.01,2480631.516,158425356.36
2025-12-31,125.02,132.75,122.99,124.65,2941643.658,239075627.41
2026-01-01,124.64,127.25,124.15,126.9,1733664.978,116908268.89
2026-01-02,126.91,133.25,125.84,132.29,2924227.372,309564003.29
2026-01-03,132.28,133.99,129.6,133.37,1520623.499,127929358.31
2026-01-04,133.37,135.54,133.12,134.12,1809269.113,152483906.91
2026-01-05,134.12,139.87,133.18,137.9,3327567.484,296311616.59
2026-01-06,137.91,143.48,136.19,141.08,3771795.117,384921808.66
2026-01-07,141.08,141.4,134.41,136.39,2321642.178,214746472.52
2026-01-08,136.39,140.07,132.67,138.37,3113437.835,268283283.19
2026-01-09,138.37,141.17,134.98,135.97,3778547.996,307267685.26
2026-01-10,135.96,137.05,135.37,135.84,1000837.004,73301202.22
2026-01-11,135.85,141.6,135.75,139.7,2209913.206,203662429.66
2026-01-12,139.69,144.4,138.34,139.22,4160120.091,376963593.28
2026-01-13,139.21,148.74,137.82,145.51,4195082.468,414538750.69
2026-01-14,145.52,148.44,143.37,146.69,3695077.378,435167132.82
2026-01-15,146.7,146.73,140.9,142.4,2462143.139,271643456.32
2026-01-16,142.41,145.55,140.26,144.89,1900879.026,213108576.67
2026-01-17,144.9,144.99,143.32,143.72,835154.761,92509003.75
2026-01-18,143.73,144.0,137.74,137.87,1877438.698,160534959.74
2026-01-19,137.87,137.87,130.0,133.44,2972524.77,299969188.44
2026-01-20,133.44,134.63,124.68,125.8,3532423.88,370585095.17
2026-01-21,125.81,132.17,125.26,129.54,3161736.36,338038134.33
2026-01-22,129.53,130.94,126.73,128.47,1811586.462,158381154.51
2026-01-23,128.47,130.2,125.28,127.43,2044063.077,171438821.87
2026-01-24,127.43,128.12,126.64,127.21,807419.995,53471783.43
2026-01-25,127.22,127.46,117.15,118.85,4540879.449,261054470.71
2026-01-26,118.85,125.6,118.53,124.24,2355751.363,249004872.63
2026-01-27,124.24,127.84,123.12,127.19,2036509.042,168926920.29
2026-01-28,127.18,128.34,124.78,125.35,1997863.528,156352033.75
2026-01-29,125.34,125.51,115.39,117.82,3730613.473,324636580.28
2026-01-30,117.82,119.12,112.14,117.59,4761006.742,413520030.81
2026-01-31,117.6,118.85,96.4,105.58,8567398.326,697067076.39
2026-02-01,105.58,106.69,98.02,100.79,4204256.051,378023852.65
2026-02-02,100.78,103.14,99.65,102.27,598470.658,52747994.17
