timestamp,open,high,low,close,volume,market_cap
2025-10-26,96.96,101.02,96.34,100.02,337315.117,19284992.41
2025-10-27,100.02,103.1,98.16,99.39,661778.678,39858793.62
2025-10-28,99.4,106.98,95.33,96.65,1136067.546,569302351.25
2025-10-29,96.64,100.75,95.79,98.53,636748.194,78072099.07
2025-10-30,98.53,99.76,90.37,93.39,689290.89,42589767.12
2025-10-31,93.38,96.3,92.98,95.38,367029.123,27055954.22
2025-11-01,95.38,104.0,95.03,101.38,586785.41,33346513.92
2025-11-02,101.39,101.54,97.5,99.42,466122.873,24800018.51
2025-11-03,99.42,99.79,85.35,87.43,1032684.313,50713943.68
2025-11-04,87.42,91.2,79.68,85.21,1131742.898,50072517.27
2025-11-05,85.2,89.97,82.01,89.39,597946.693,31008431.6
2025-11-06,89.39,89.39,85.3,87.0,495999.412,30883149.83
2025-11-07,87.01,104.85,85.95,101.87,1639946.774,108132451.89
2025-11-08,101.88,107.64,98.02,106.95,1089634.77,59591533.03
2025-11-09,106.95,113.71,98.8,110.31,1080723.3245,143076635.05
2025-11-10,110.3,112.3,103.4,104.25,1071811.879,83943284.8
2025-11-11,104.24,106.99,99.02,99.68,931687.212,54331392.99
2025-11-12,99.69,104.32,94.86,97.59,1173355.162,54476571.78
2025-11-13,97.6,102.75,93.58,96.55,982130.246,47253819.79
2025-11-14,96.54,100.2,93.22,97.7,1072144.18,51697254.31
2025-11-15,97.69,109.59,97.57,101.71,1089472.087,66403771.27
2025-11-16,101.72,103.38,94.15,95.79,723048.093,42537528.97
2025-11-17,95.79,97.94,90.57,91.24,729231.572,50171970.63
2025-11-18,91.25,97.55,90.43,95.66,727888.918,50902438.74
2025-11-19,95.66,95.99,88.86,92.9,603273.923,39299997.88
2025-11-20,92.9,93.82,86.01,87.24,616052.902,26891462.68
2025-11-21,87.23,88.67,80.01,82.64,1109079.314,50256526.87
2025-11-22,82.64,83.9,80.82,82.12,390908.66,19176305.65
2025-11-23,82.11,84.45,81.85,83.09,403125.549,20883866.3
2025-11-24,83.09,87.25,82.19,85.46,507041.997,28463505.45
2025-11-25,85.46,86.76,83.08,85.3,501467.245,22537918.67
2025-11-26,85.29,87.72,83.28,86.87,397790.638,23303993.93
2025-11-27,86.85,87.8,85.97,86.59,271246.188,16121761.12
2025-11-28,86.59,86.77,83.13,84.22,366205.629,20294852.15
2025-11-29,84.22,85.73,83.14,83.95,188495.208,11976819.96
2025-11-30,83.95,84.83,82.27,82.38,173562.982,15232371.97
2025-12-01,82.37,82.5,74.66,77.55,768955.214,32353614.43
2025-12-02,77.56,83.31,77.31,82.79,416570.506,22578500.52
2025-12-03,82.8,86.73,82.5,85.83,501837.773,24924144.01
2025-12-04,85.83,86.77,82.16,83.54,457518.638,18282682.19
2025-12-05,83.54,84.13,79.59,80.38,404693.922,17032780.36
2025-12-06,80.39,82.52,79.9,81.68,271214.908,11231882.01
2025-12-07,81.67,83.76,79.88,81.43,278926.302,15142901.54
2025-12-08,81.43,84.49,81.01,83.87,356631.49,14107768.8
2025-12-09,83.87,87.54,82.47,85.82,438493.075,18282661.03
2025-12-10,85.82,87.09,83.74,84.3,343758.859,16576467.47
2025-12-11,84.3,84.59,80.31,82.93,447190.593,17037822.18
2025-12-12,82.93,84.49,80.5,81.95,300466.28,14172996.14
2025-12-13,81.95,82.45,80.77,81.47,150564.427,8825146.03
2025-12-14,81.47,81.99,77.96,78.96,246089.417,12526480.73
2025-12-15,78.96,81.42,75.74,77.51,377024.701,17346447.92
2025-12-16,77.52,79.89,76.44,79.08,398870.126,15970110.44
2025-12-17,79.07,81.04,75.16,76.01,376262.289,19631250.16
2025-12-18,76.01,78.56,72.64,74.29,475331.443,20235118.45
2025-12-19,74.28,78.02,73.56,77.49,362068.467,15591674.54
2025-12-20,77.49,79.41,76.43,77.84,157890.421,10361965.34
2025-12-21,77.84,78.05,75.46,76.79,208349.125,11074952.24
2025-12-22,76.79,79.49,76.35,77.05,307831.718,14098380.4
2025-12-23,77.05,77.96,75.53,77.01,260524.06,12875822.33
2025-12-24,77.01,77.42,75.22,75.79,266137.657,14565323.02
2025-12-25,75.79,77.57,75.36,75.71,204493.057,11006718.98
2025-12-26,75.7,78.0,75.48,76.87,254509.443,12312939.75
2025-12-27,76.87,80.58,76.76,80.33,211258.146,11584140.19
2025-12-28,80.33,80.58,77.87,78.73,219808.346,11904189.08
2025-12-29,78.73,80.25,76.92,78.32,309985.174,18267600.93
2025-12-30,78.33,79.03,77.62,78.89,238627.692,10480971.89
2025-12-31,78.88,78.89,76.08,76.85,233120.006,15649188.68
2026-01-01,76.86,80.03,76.7,79.97,194402.742,12649794.12
2026-01-02,79.97,82.25,79.04,81.93,285255.308,22873304.58
2026-01-03,81.94,82.82,80.77,82.08,249457.667,12614799.99
2026-01-04,82.09,83.17,81.65,82.26,254059.572,13010139.69
2026-01-05,82.26,84.57,81.44,83.46,427913.448,19440693.76
2026-01-06,83.46,84.89,81.16,83.96,356122.443,16073228.61
2026-01-07,83.95,83.97,81.0,81.71,276546.003,15157296.03
2026-01-08,81.71,82.3,80.0,81.31,252290.561,14526916.08
2026-01-09,81.31,82.12,79.91,81.49,251572.162,23589527.35
2026-01-10,81.48,82.42,80.8,81.19,149346.699,9113449.35
2026-01-11,81.19,81.78,78.53,78.79,323460.486,15535007.09
2026-01-12,78.79,80.75,75.6,76.12,766104.643,36696435.27
2026-01-13,76.11,78.95,75.26,78.18,1092209.996,38884543.13
2026-01-14,78.17,80.97,75.8,76.67,1728520.677,63066659.21
2026-01-15,76.66,76.92,69.46,72.21,1503254.414,66863888.43
2026-01-16,72.21,76.07,70.92,75.22,846767.044,42103628.41
2026-01-17,75.21,75.99,73.84,74.92,327149.181,21056321.33
2026-01-18,74.92,75.9,72.1,72.29,377184.548,23838947.84
2026-01-19,72.28,72.28,65.58,70.8,993480.913,40085929.62
2026-01-20,70.79,71.05,65.9,67.12,699879.344,40777295.9
2026-01-21,67.12,69.71,66.03,68.48,677970.362,28302326.65
2026-01-22,68.48,69.65,67.06,68.19,400973.972,18968090.59
2026-01-23,68.2,69.6,66.98,68.07,391555.321,19637467.23
2026-01-24,68.07,68.98,67.75,68.19,180394.712,9765694.93
2026-01-25,68.2,70.36,65.23,67.3,627760.546,31732152.88
2026-01-26,67.29,70.11,66.97,69.72,427828.099,22396282.19
2026-01-27,69.73,70.49,68.64,70.03,325716.599,17332855.13
2026-01-28,70.03,70.31,68.42,69.42,301017.18,17131570.04
2026-01-29,69.41,69.55,64.43,66.24,474641.116,24400915.64
2026-01-30,66.24,66.47,62.71,65.47,686027.282,27767193.77
2026-01-31,65.47,65.5,55.0,59.53,1322363.304,43242226.69
2026-02-01,59.53,59.92,57.16,58.49,614483.462,26776491.71
2026-02-02,58.49,59.73,58.07,59.31,54038.89,2410590.84
