timestamp,open,high,low,close,volume,market_cap
2025-10-26,111646.27,115466.8,111260.45,114107.65,13454.47737,1502383516.36
2025-10-27,114559.41,115776.4,113830.01,114107.65,21450.23241,2184835505.2
2025-10-28,114107.65,116086.0,112211.0,112898.45,15523.42257,2354798941.53
2025-10-29,112898.44,113643.73,109200.0,110021.29,21079.71376,2800964736.4
2025-10-30,110021.3,111592.0,106304.34,108322.88,25988.82838,3623082463.09
2025-10-31,108322.87,111190.0,108275.28,109608.01,21518.20439,2677616192.81
2025-11-01,109608.01,110564.49,109394.81,110098.1,7378.50431,701873036.06
2025-11-02,110098.1,111250.01,109471.34,110540.68,12107.00087,1233024892.84
2025-11-03,110540.69,110750.0,105306.56,106583.04,28681.18779,3707370586.13
2025-11-04,106583.05,107299.0,98944.36,101497.22,50534.87376,5883230356.44
2025-11-05,101497.23,104534.74,98966.8,103885.16,33778.77571,3649971434.76
2025-11-06,103885.16,104200.0,100300.95,101346.04,25814.62139,3300189453.88
2025-11-07,101346.04,104096.36,99260.86,103339.08,32059.50942,3859784919.88
2025-11-08,103339.09,103406.22,101454.0,102312.94,12390.77985,1353025871.14
2025-11-09,102312.95,105495.62,101400.0,104722.96,16338.97096,1768769402.16
2025-11-10,104722.95,106670.11,104265.02,106011.13,22682.25673,2506360068.91
2025-11-11,106011.13,107500.0,102476.09,103058.99,24196.50718,2363088563.61
2025-11-12,103059.0,105333.33,100813.59,101654.37,20457.63906,2442775374.2
2025-11-13,101654.37,104085.01,98000.4,99692.02,36198.50771,4485055113.5
2025-11-14,99692.03,99866.02,94012.45,94594.0,47288.14481,6169788916.03
2025-11-15,94594.0,96846.68,94558.49,95596.24,15110.89391,1779382556.84
2025-11-16,95596.23,96635.11,93005.55,94261.44,23889.4051,2531966320.57
2025-11-17,94261.45,96043.0,91220.0,92215.14,39218.59806,4519819656.92
2025-11-18,92215.14,93836.01,89253.78,92960.83,39835.14769,4643651409.0
2025-11-19,92960.83,92980.22,88608.0,91554.96,32286.6376,4367651167.54
2025-11-20,91554.96,93160.0,86100.0,86637.23,39733.19073,5067984092.5
2025-11-21,86637.22,87498.94,80600.0,85129.43,26963.56168,7497064318.5
2025-11-22,85129.42,85620.0,83500.0,84739.74,14193.93263,1978095092.65
2025-11-23,84739.75,88127.64,84667.57,86830.0,19734.46418,2411303412.83
2025-11-24,86830.0,89228.0,85272.0,88300.01,24663.12795,3899541725.92
2025-11-25,88300.01,88519.99,86116.0,87369.96,19567.0411,2799155557.35
2025-11-26,87369.97,90656.08,86306.77,90484.02,21675.82239,2694221350.78
2025-11-27,90484.01,91950.0,90089.91,91333.95,16833.50932,1949917850.01
2025-11-28,91333.94,93092.0,90180.63,90890.7,18830.86012,2595318230.11
2025-11-29,90890.71,91165.65,90155.47,90802.44,7429.88291,871610718.83
2025-11-30,90802.44,92000.01,90336.9,90360.0,9687.74175,1030115399.98
2025-12-01,90360.01,90417.0,83822.76,86286.01,34509.01227,4839357127.84
2025-12-02,86286.01,92307.65,86184.39,91277.88,28210.22732,4090746747.17
2025-12-03,91277.88,94150.0,90990.23,93429.95,25712.52585,3856959977.71
2025-12-04,93429.95,94080.0,90889.0,92078.06,19803.94059,2655580450.16
2025-12-05,92078.06,92692.36,88056.0,89330.04,19792.97218,2976454083.09
2025-12-06,89330.04,90289.97,88908.01,89236.79,8409.50016,969656691.35
2025-12-07,89236.8,91760.0,87719.28,90395.31,13021.11185,1705564638.74
2025-12-08,90395.32,92287.15,89612.0,90634.34,15793.63887,2657534555.78
2025-12-09,90634.35,94588.99,89500.0,92678.8,21240.43014,3069266494.39
2025-12-10,92678.81,94476.0,91563.15,92015.37,18998.68083,2959837905.11
2025-12-11,92015.38,93555.0,89260.63,92513.38,19972.58758,3150988931.6
2025-12-12,92513.38,92754.0,89480.0,90268.42,16679.19169,2181249699.44
2025-12-13,90268.43,90634.55,89766.39,90240.01,5895.70788,439868316.39
2025-12-14,90240.0,90472.4,87577.36,88172.17,9416.94004,1240055595.3
2025-12-15,88172.16,90052.64,85146.64,86432.08,19778.6919,2801710553.18
2025-12-16,86432.08,88175.98,85266.0,87863.42,18456.05017,2601098656.79
2025-12-17,87863.43,90365.85,85314.0,86243.22,19834.11729,3196552925.86
2025-12-18,86243.23,89477.61,84450.01,85516.41,25405.41763,3212930907.73
2025-12-19,85516.41,89399.97,85110.24,88136.94,21256.65004,2631213615.27
2025-12-20,88136.95,88573.07,87795.76,88360.9,5123.13194,485865198.65
2025-12-21,88360.91,89081.77,87600.04,88658.86,7132.87258,798755210.48
2025-12-22,88658.87,90588.23,87900.0,88620.79,14673.2197,2587981701.25
2025-12-23,88620.79,88940.0,86601.9,87486.0,13910.32904,2097762546.31
2025-12-24,87486.0,88049.89,86420.0,87669.45,9140.8432,1443982911.33
2025-12-25,87669.44,88592.74,86934.72,87225.27,7096.58235,785512556.31
2025-12-26,87225.27,89567.75,86655.08,87369.56,18344.61505,2146285656.23
2025-12-27,87369.56,87984.0,87253.05,87877.01,4469.55156,433943569.04
2025-12-28,87877.0,88088.75,87435.0,87952.71,4446.29285,502876455.57
2025-12-29,87952.71,90406.08,86806.5,87237.13,19894.98575,2698231723.66
2025-12-30,87237.13,89400.0,86845.66,88485.49,13105.91001,2002631036.31
2025-12-31,88485.5,89200.0,87250.0,87648.22,11558.62047,1607399099.44
2026-01-01,87648.21,88919.45,87550.43,88839.04,6279.57133,835819448.91
2026-01-02,88839.05,90961.81,88379.88,89995.13,17396.97301,2884180579.57
2026-01-03,89995.14,90741.16,89314.01,90628.01,7057.46716,747315427.58
2026-01-04,90628.01,91810.0,90628.0,91529.73,10426.5297,965791644.63
2026-01-05,91529.74,94789.08,91514.81,93859.71,20673.59584,3048567458.71
2026-01-06,93859.71,94444.44,91262.94,93747.97,18546.41829,2727558377.19
2026-01-07,93747.97,93747.97,90675.52,91364.16,14276.49025,2453135155.95
2026-01-08,91364.16,91687.99,89311.0,91099.99,16132.79117,2669597853.95
2026-01-09,91100.0,92082.55,89694.66,90641.28,15590.27939,2639588033.82
2026-01-10,90641.27,90832.0,90404.0,90504.7,3104.11722,433879311.46
2026-01-11,90504.7,91283.89,90236.0,91013.65,5477.13594,692346756.17
2026-01-12,91013.66,92519.95,90128.44,91296.2,16188.08268,2898331129.52
2026-01-13,91296.2,96495.0,91042.66,95414.0,23021.51482,4301006824.49
2026-01-14,95413.99,97924.49,94559.28,96951.78,22851.89428,4896225428.34
2026-01-15,96951.78,97193.34,95134.48,95604.8,21725.81369,3196525932.98
